Customer_ID,Customer_name,Category_of_product,Product_name,Customer_city,Customer_state,Customer_country,Customer_region,Delivery_status,Order_date,Order_ID,Ship_date,Order_item_discount,Sales_per_order,Order_quantity,Profit_per_order,Unnamed: 16,Customer_segment,Shipping_type,Actual_shipping_delay,Profit_margin,Order_year,Order_month,Order_weekday,Returning_customer,Shipping_category
1364.0,Emma Brown,Electronics,Smartphone,Elijahburgh,Texas,USA,East,Shipped,2024-10-12,125462.0,2024-10-15,1.42,1757.98,4.0,373.52,,Corporate,Standard Class,3,0.21247113163972284,2024,2024-10,Saturday,False,Fast
8601.0,Kelly Lucas,Home & Kitchen,Blender,Elizabethside,Illinois,USA,West,Shipped,2024-03-26,465474.0,2024-03-29,9.65,1635.91,4.0,219.99,,Corporate,Standard Class,3,0.13447561296159324,2024,2024-03,Tuesday,False,Fast
6276.0,Taylor Crawford,Clothing,T-Shirt,North Meghan,Georgia,USA,North,Cancelled,2024-05-25,236882.0,2024-05-30,22.67,1656.37,4.0,374.81,,Consumer,Standard Class,5,0.22628398244353617,2024,2024-05,Saturday,False,Moderate
3497.0,Alexandra Rivera,Clothing,Sweater,Hernandezmouth,Florida,USA,East,Cancelled,2024-12-29,856008.0,2025-01-06,45.65,1067.93,3.0,468.35,,Consumer,Standard Class,8,0.43855870703135974,2024,2024-12,Sunday,False,Delayed
5376.0,Sharon Lambert,Clothing,Jacket,Luisside,Illinois,USA,South,Cancelled,2024-09-10,289752.0,2024-09-12,0.14,477.36,4.0,74.74,,Corporate,Standard Class,2,0.1565694653929948,2024,2024-09,Tuesday,False,Fast
5876.0,John Vang,Sports,Yoga Mat,New Laurenshire,Georgia,USA,East,In Transit,2024-10-06,726012.0,2024-10-13,17.0,406.16,3.0,148.49,,Consumer,Standard Class,7,0.36559483947212923,2024,2024-10,Sunday,False,Moderate
5150.0,Ross Stewart,Home & Kitchen,Toaster,Stephaniefurt,Ohio,USA,North,Cancelled,2025-01-13,353466.0,2025-01-19,46.81,163.36,1.0,23.1,,Consumer,Standard Class,6,0.14140548481880508,2025,2025-01,Monday,False,Moderate
6932.0,Melanie Boone,Clothing,Jacket,Elizabethmouth,Georgia,USA,East,Delivered,2024-07-28,168242.0,2024-07-31,41.64,683.04,4.0,89.6,,Corporate,Standard Class,3,0.13117826188802997,2024,2024-07,Sunday,False,Fast
1211.0,William Mcdaniel,Beauty,Foundation,Port Andrewfurt,Texas,USA,South,In Transit,2025-01-03,893961.0,2025-01-09,22.63,941.58,2.0,308.85,,Corporate,Standard Class,6,0.3280124896450647,2025,2025-01,Friday,False,Moderate
9162.0,Jodi Lucero,Home & Kitchen,Coffee Maker,Lynnland,North Carolina,USA,East,Delivered,2024-09-02,994206.0,2024-09-04,24.59,1015.82,3.0,143.98,,Corporate,Standard Class,2,0.1417377094367112,2024,2024-09,Monday,False,Fast
3778.0,Ashley Gomez,Home & Kitchen,Toaster,Russellton,Texas,USA,East,Shipped,2024-07-08,897205.0,2024-07-12,6.69,1606.91,4.0,191.48,,Corporate,Standard Class,4,0.11916037612560752,2024,2024-07,Monday,False,Moderate
8891.0,Jessica Smith,Clothing,Jacket,New Stevenberg,Illinois,USA,West,Delivered,2024-11-18,654911.0,2024-11-19,37.34,502.01,4.0,179.92,,Consumer,Standard Class,1,0.3583992350749985,2024,2024-11,Monday,False,Fast
8005.0,Cindy Estrada,Sports,Basketball,Thompsonchester,Illinois,USA,East,Shipped,2024-11-19,584225.0,2024-11-26,42.58,955.82,2.0,252.35,,Corporate,Standard Class,7,0.26401414492268416,2024,2024-11,Tuesday,False,Moderate
3728.0,Tony Johnson,Clothing,T-Shirt,Stokesbury,New York,USA,West,Delivered,2024-11-06,888621.0,2024-11-15,18.49,1369.07,3.0,558.49,,Corporate,Standard Class,9,0.40793385290744816,2024,2024-11,Wednesday,False,Delayed
4276.0,Emily Jones,Home & Kitchen,Blender,Courtneyfurt,Florida,USA,East,Shipped,2024-05-03,258198.0,2024-05-07,44.12,620.15,2.0,79.72,,Consumer,Standard Class,4,0.1285495444650488,2024,2024-05,Friday,False,Moderate
1411.0,Jennifer Jackson,Sports,Dumbbells,North Adrianville,North Carolina,USA,North,Shipped,2025-01-28,628449.0,2025-01-29,47.64,757.49,2.0,316.34,,Consumer,Standard Class,1,0.41761607413959256,2025,2025-01,Tuesday,False,Fast
3630.0,Amanda Smith,Home & Kitchen,Toaster,New Erica,Florida,USA,East,Delivered,2024-08-01,168590.0,2024-08-09,12.97,117.12,4.0,48.49,,Corporate,Second Class,8,0.4140198087431694,2024,2024-08,Thursday,False,Delayed
9407.0,Faith Phillips,Electronics,Smartphone,Alvarezberg,Texas,USA,North,Cancelled,2024-03-20,907015.0,2024-03-25,11.58,717.59,4.0,101.84,,Consumer,Second Class,5,0.14191948048328432,2024,2024-03,Wednesday,False,Moderate
4778.0,Christine Holloway,Sports,Yoga Mat,New Brianmouth,Georgia,USA,West,In Transit,2024-02-08,415312.0,2024-02-16,12.63,23.99,1.0,9.32,,Consumer,Standard Class,8,0.38849520633597334,2024,2024-02,Thursday,False,Delayed
1322.0,Christopher Parker MD,Home & Kitchen,Coffee Maker,Trevormouth,Georgia,USA,South,Cancelled,2024-08-08,108247.0,2024-08-15,28.06,407.29,2.0,162.06,,Consumer,Standard Class,7,0.3978983034201674,2024,2024-08,Thursday,False,Moderate
8430.0,Miranda Foster,Home & Kitchen,Vacuum Cleaner,Port Connie,California,USA,East,Shipped,2024-12-15,692144.0,2024-12-23,21.14,394.47,2.0,197.04,,Consumer,Standard Class,8,0.4995056658301011,2024,2024-12,Sunday,False,Delayed
8273.0,Patrick Thompson,Clothing,Jeans,Port Katherinebury,Georgia,USA,North,Delivered,2024-01-30,601806.0,2024-02-02,15.71,773.43,2.0,324.99,,Consumer,Standard Class,3,0.42019316550948377,2024,2024-01,Tuesday,False,Fast
6765.0,Kimberly Cooper,Sports,Basketball,Adkinsmouth,Texas,USA,South,In Transit,2024-08-14,491673.0,2024-08-21,0.06,276.42,4.0,95.87,,Consumer,Standard Class,7,0.3468272918023298,2024,2024-08,Wednesday,False,Moderate
8071.0,Joseph Barrett,Electronics,Smartphone,Port Danielle,Florida,USA,South,Cancelled,2024-09-15,176339.0,2024-09-18,8.16,438.53,2.0,180.49,,Consumer,Standard Class,3,0.4115795954666728,2024,2024-09,Sunday,False,Fast
3128.0,Rebecca Bailey,Clothing,Shoes,Josephbury,New York,USA,West,Cancelled,2024-04-26,924541.0,2024-05-05,1.2,153.79,1.0,44.69,,Consumer,Second Class,9,0.29059106573899474,2024,2024-04,Friday,False,Delayed
2133.0,Lori Hamilton,Clothing,Shoes,Codymouth,Ohio,USA,South,Shipped,2024-12-13,475340.0,2024-12-20,5.47,361.36,1.0,54.44,,Consumer,Second Class,7,0.15065308833296434,2024,2024-12,Friday,False,Moderate
8951.0,Joseph Smith,Clothing,Shoes,South Julieland,North Carolina,USA,South,Shipped,2024-10-21,535163.0,2024-10-27,9.31,242.28,3.0,90.34,,Consumer,Standard Class,6,0.3728743602443454,2024,2024-10,Monday,False,Moderate
4227.0,Brian Johnson,Sports,Basketball,Port Jenniferberg,California,USA,West,Delivered,2024-05-24,993821.0,2024-05-29,38.79,20.05,1.0,5.82,,Consumer,Standard Class,5,0.29027431421446387,2024,2024-05,Friday,False,Moderate
4594.0,Gina Nguyen,Sports,Yoga Mat,South Laurenborough,Texas,USA,East,Cancelled,2024-04-29,595435.0,2024-04-30,14.49,414.46,2.0,123.93,,Corporate,Standard Class,1,0.2990155865463495,2024,2024-04,Monday,False,Fast
9600.0,Charles Fry,Sports,Dumbbells,South April,Georgia,USA,East,Shipped,2024-09-15,259100.0,2024-09-18,3.5,73.84,1.0,13.53,,Corporate,Standard Class,3,0.18323401950162513,2024,2024-09,Sunday,False,Fast
2931.0,Ryan Fields,Sports,Yoga Mat,Timothyview,North Carolina,USA,West,Shipped,2024-03-28,764871.0,2024-03-31,44.53,1398.75,4.0,244.58,,Consumer,Second Class,3,0.17485612153708668,2024,2024-03,Thursday,False,Fast
3271.0,Anthony Buck,Electronics,Tablet,Ericahaven,Texas,USA,South,Delivered,2024-09-26,258569.0,2024-09-30,12.77,231.67,1.0,89.11,,Corporate,Standard Class,4,0.3846419475978763,2024,2024-09,Thursday,False,Moderate
8600.0,Aaron Garcia,Home & Kitchen,Toaster,East Dorismouth,New York,USA,East,In Transit,2024-03-27,782354.0,2024-03-29,26.73,267.35,4.0,119.27,,Corporate,Standard Class,2,0.4461193192444361,2024,2024-03,Wednesday,False,Fast
8410.0,Catherine Spencer,Clothing,Jeans,Lindseybury,North Carolina,USA,West,Delivered,2024-09-21,961424.0,2024-09-23,0.44,176.96,1.0,41.99,,Home Office,Standard Class,2,0.2372852622061483,2024,2024-09,Saturday,False,Fast
8103.0,Shannon Cook,Electronics,Tablet,Carlsonstad,Georgia,USA,East,Delivered,2025-01-03,298260.0,2025-01-08,6.73,306.26,1.0,68.52,,Consumer,Standard Class,5,0.22373146999281657,2025,2025-01,Friday,False,Moderate
1184.0,Lisa Castillo,Home & Kitchen,Microwave,Evansmouth,Illinois,USA,North,In Transit,2024-06-14,185267.0,2024-06-19,4.42,45.12,2.0,17.53,,Consumer,Standard Class,5,0.3885195035460993,2024,2024-06,Friday,False,Moderate
2023.0,Shawn Carr,Beauty,Shampoo,Gravesfurt,Florida,USA,East,Shipped,2024-10-22,326370.0,2024-10-30,17.56,107.27,4.0,25.77,,Home Office,Second Class,8,0.24023492122681087,2024,2024-10,Tuesday,False,Delayed
8296.0,Dana Cox,Sports,Dumbbells,West Susan,Texas,USA,West,In Transit,2024-08-09,541173.0,2024-08-18,42.32,699.52,4.0,148.89,,Consumer,Second Class,9,0.21284595150960658,2024,2024-08,Friday,False,Delayed
8647.0,Benjamin Henry,Sports,Dumbbells,South Kim,North Carolina,USA,West,Delivered,2024-12-09,985180.0,2024-12-10,4.77,1406.52,4.0,344.19,,Consumer,Second Class,1,0.24471034894633564,2024,2024-12,Monday,False,Fast
7854.0,Dr. Richard Schroeder,Home & Kitchen,Coffee Maker,South Sarah,Ohio,USA,West,In Transit,2025-01-15,394642.0,2025-01-20,32.75,1668.79,4.0,232.69,,Home Office,Second Class,5,0.13943635807980634,2025,2025-01,Wednesday,False,Moderate
3736.0,Matthew Gallagher,Home & Kitchen,Microwave,Tinachester,New York,USA,East,Delivered,2024-10-02,420702.0,2024-10-08,15.93,105.54,1.0,51.83,,Corporate,Second Class,6,0.49109342429410646,2024,2024-10,Wednesday,False,Moderate
8202.0,Kathryn Foley,Electronics,Smartphone,New Angela,North Carolina,USA,South,Cancelled,2024-09-09,360011.0,2024-09-18,21.98,179.24,3.0,31.9,,Consumer,Second Class,9,0.17797366659227848,2024,2024-09,Monday,False,Delayed
9679.0,Kyle Strong,Beauty,Moisturizer,Port Anne,California,USA,East,Delivered,2024-05-04,157209.0,2024-05-07,14.99,399.18,2.0,98.23,,Home Office,Second Class,3,0.24607946289894284,2024,2024-05,Saturday,False,Fast
9636.0,Nicole Neal,Beauty,Foundation,North Anthony,New York,USA,East,Cancelled,2024-06-08,987898.0,2024-06-15,6.39,482.04,1.0,119.38,,Corporate,Second Class,7,0.2476557961994855,2024,2024-06,Saturday,False,Moderate
8220.0,Max Thompson,Beauty,Moisturizer,North Tammyburgh,North Carolina,USA,East,Delivered,2024-04-06,124588.0,2024-04-07,13.85,825.73,2.0,108.59,,Consumer,Second Class,1,0.13150787787775664,2024,2024-04,Saturday,False,Fast
3401.0,David Browning,Home & Kitchen,Toaster,Monicaport,California,USA,South,In Transit,2024-03-18,849320.0,2024-03-26,38.01,1202.97,4.0,395.06,,Corporate,Second Class,8,0.32840386709560504,2024,2024-03,Monday,False,Delayed
4902.0,Samuel Cervantes,Sports,Basketball,Lake William,California,USA,South,In Transit,2024-09-10,590931.0,2024-09-12,36.83,212.45,4.0,72.75,,Home Office,Second Class,2,0.3424335137679454,2024,2024-09,Tuesday,False,Fast
5627.0,Michael Crawford,Sports,Basketball,West Alexisberg,California,USA,East,In Transit,2024-04-09,495829.0,2024-04-13,11.75,317.32,2.0,55.31,,Consumer,Second Class,4,0.17430354216563723,2024,2024-04,Tuesday,False,Moderate
3140.0,Mrs. Ana Stewart,Home & Kitchen,Blender,North Christopherhaven,North Carolina,USA,West,Delivered,2024-10-11,253916.0,2024-10-13,6.16,957.01,4.0,166.95,,Consumer,Second Class,2,0.1744495877786021,2024,2024-10,Friday,False,Fast
2051.0,Donald Johnson,Clothing,Shoes,Marieburgh,Ohio,USA,South,Shipped,2024-05-24,779092.0,2024-05-30,8.4,301.19,4.0,104.91,,Consumer,Second Class,6,0.3483183372621933,2024,2024-05,Friday,False,Moderate
2748.0,Amanda Rivera,Sports,Football,Lake Tracey,California,USA,West,Delivered,2024-10-10,603680.0,2024-10-12,39.03,112.58,1.0,27.92,,Corporate,Second Class,2,0.2480014212115829,2024,2024-10,Thursday,False,Fast
3124.0,Jonathan Stevens,Home & Kitchen,Vacuum Cleaner,West Johnberg,California,USA,North,Cancelled,2024-07-01,219421.0,2024-07-08,28.81,373.87,1.0,169.12,,Consumer,Second Class,7,0.45234974723834487,2024,2024-07,Monday,False,Moderate
6875.0,Mary Elliott,Clothing,Shoes,Spencerfort,Ohio,USA,West,Shipped,2024-08-30,937888.0,2024-09-04,16.64,63.82,3.0,11.37,,Consumer,Second Class,5,0.17815731745534313,2024,2024-08,Friday,False,Moderate
8833.0,Lindsay Smith,Beauty,Lipstick,East Meghan,Texas,USA,South,Delivered,2024-06-15,913800.0,2024-06-17,38.47,33.25,1.0,16.31,,Consumer,Second Class,2,0.49052631578947364,2024,2024-06,Saturday,False,Fast
8932.0,Pedro Vargas,Beauty,Shampoo,Davilaberg,California,USA,South,Cancelled,2024-12-04,202236.0,2024-12-10,16.59,821.67,2.0,295.45,,Consumer,Second Class,6,0.359572577798873,2024,2024-12,Wednesday,False,Moderate
2878.0,David Sanchez,Sports,Dumbbells,North James,Georgia,USA,South,In Transit,2024-04-03,741200.0,2024-04-09,6.14,208.44,1.0,66.16,,Consumer,Second Class,6,0.3174054883899443,2024,2024-04,Wednesday,False,Moderate
4307.0,Jack Taylor,Sports,Basketball,Port Katrina,Georgia,USA,East,Shipped,2024-12-11,271302.0,2024-12-14,26.92,42.91,2.0,16.83,,Consumer,Second Class,3,0.3922162666045211,2024,2024-12,Wednesday,False,Fast
3251.0,Sydney Wright,Home & Kitchen,Coffee Maker,East Adam,Florida,USA,East,In Transit,2025-01-09,730855.0,2025-01-14,27.21,205.11,4.0,25.92,,Corporate,Second Class,5,0.12637121544537078,2025,2025-01,Thursday,False,Moderate
1371.0,Lisa Martinez,Electronics,Laptop,Salazarbury,Florida,USA,East,Delivered,2024-11-27,627066.0,2024-11-29,19.49,733.92,4.0,350.98,,Consumer,Second Class,2,0.4782265097013299,2024,2024-11,Wednesday,False,Fast
8374.0,Vanessa Fernandez,Home & Kitchen,Microwave,Jenkinsmouth,Georgia,USA,South,Shipped,2024-12-17,235313.0,2024-12-18,11.55,49.81,2.0,21.31,,Corporate,Second Class,1,0.42782573780365385,2024,2024-12,Tuesday,False,Fast
7060.0,Deanna Pena,Electronics,Smartphone,Natashafort,Texas,USA,South,Shipped,2025-01-29,925083.0,2025-02-01,22.8,1427.9,3.0,261.89,,Corporate,Second Class,3,0.18340920232509278,2025,2025-01,Wednesday,False,Fast
3910.0,John Flores,Beauty,Shampoo,Jackieshire,Illinois,USA,South,Delivered,2025-01-16,317636.0,2025-01-21,15.77,185.41,3.0,85.78,,Consumer,Second Class,5,0.46265034248422415,2025,2025-01,Thursday,False,Moderate
7157.0,Leslie Baker,Clothing,Sweater,Donnaburgh,Texas,USA,South,In Transit,2024-12-17,661375.0,2024-12-23,39.63,907.12,2.0,133.32,,Consumer,Standard Class,6,0.14697063233089336,2024,2024-12,Tuesday,False,Moderate
6676.0,Angela Stewart,Electronics,Smartwatch,Munozshire,Ohio,USA,South,Cancelled,2024-11-01,923948.0,2024-11-07,19.84,963.71,2.0,389.29,,Consumer,Standard Class,6,0.4039493208537838,2024,2024-11,Friday,False,Moderate
5076.0,Mrs. Shelby Smith DVM,Home & Kitchen,Coffee Maker,Cruzton,New York,USA,North,In Transit,2024-10-14,700659.0,2024-10-23,40.48,356.07,1.0,129.32,,Consumer,Standard Class,9,0.3631870137894234,2024,2024-10,Monday,False,Delayed
3820.0,Laura Hernandez,Electronics,Headphones,South Nicholas,California,USA,South,Cancelled,2024-06-18,158090.0,2024-06-24,1.72,546.66,3.0,268.95,,Consumer,Standard Class,6,0.49198770716716056,2024,2024-06,Tuesday,False,Moderate
2685.0,Brandy Lopez,Clothing,Sweater,South Erin,Ohio,USA,North,Delivered,2024-08-20,979621.0,2024-08-26,14.0,1547.22,4.0,484.02,,Corporate,Standard Class,6,0.31283204715554347,2024,2024-08,Tuesday,False,Moderate
7422.0,Audrey Oconnor,Home & Kitchen,Microwave,Holdenshire,New York,USA,East,Shipped,2024-11-17,824303.0,2024-11-22,29.03,571.18,4.0,160.54,,Corporate,Standard Class,5,0.2810672642599531,2024,2024-11,Sunday,False,Moderate
3408.0,Sara Tate,Electronics,Smartphone,Popeborough,North Carolina,USA,North,Delivered,2024-02-22,965284.0,2024-02-28,9.33,828.44,2.0,129.53,,Corporate,Standard Class,6,0.15635411134179902,2024,2024-02,Thursday,False,Moderate
7687.0,Richard Preston,Home & Kitchen,Vacuum Cleaner,Toddchester,Ohio,USA,North,In Transit,2024-03-17,544723.0,2024-03-24,14.11,1596.74,4.0,214.81,,Consumer,Standard Class,7,0.13453035559953405,2024,2024-03,Sunday,False,Moderate
9408.0,Teresa Gordon,Home & Kitchen,Toaster,West Bettytown,North Carolina,USA,South,In Transit,2024-06-19,803163.0,2024-06-22,35.86,1780.82,4.0,288.81,,Consumer,Standard Class,3,0.1621780977302591,2024,2024-06,Wednesday,False,Fast
7673.0,Jennifer Nichols,Electronics,Headphones,West Branditon,Georgia,USA,East,In Transit,2024-06-08,955574.0,2024-06-13,29.2,536.25,2.0,137.15,,Corporate,Standard Class,5,0.2557575757575758,2024,2024-06,Saturday,False,Moderate
7596.0,Scott Yates,Electronics,Smartphone,Lake Madelineton,North Carolina,USA,South,Delivered,2024-07-08,902655.0,2024-07-17,43.94,1739.12,4.0,287.64,,Home Office,Standard Class,9,0.1653939923639542,2024,2024-07,Monday,False,Delayed
6657.0,Sarah Huff,Sports,Yoga Mat,Lake Paul,Florida,USA,North,Delivered,2024-11-19,975325.0,2024-11-26,2.55,1343.38,3.0,339.17,,Corporate,Standard Class,7,0.2524751001205913,2024,2024-11,Tuesday,False,Moderate
2491.0,Sara Anderson,Electronics,Tablet,New Kevin,Florida,USA,North,In Transit,2024-03-03,942038.0,2024-03-12,17.44,426.87,2.0,117.46,,Corporate,Standard Class,9,0.2751657413263991,2024,2024-03,Sunday,False,Delayed
7102.0,Krystal Williams,Sports,Tennis Racket,Barbermouth,Georgia,USA,North,Shipped,2025-01-05,921294.0,2025-01-08,10.5,1757.75,4.0,377.51,,Corporate,Standard Class,3,0.21476888067131275,2025,2025-01,Sunday,False,Fast
3062.0,Joshua Carrillo,Clothing,Shoes,Michelefort,California,USA,West,Delivered,2024-05-16,414752.0,2024-05-23,9.18,1033.35,3.0,471.91,,Corporate,Standard Class,7,0.45667973097208114,2024,2024-05,Thursday,False,Moderate
7831.0,Jason Gentry,Clothing,Sweater,Jameshaven,Georgia,USA,West,Delivered,2024-09-20,877432.0,2024-09-22,33.33,301.56,4.0,92.79,,Corporate,Standard Class,2,0.30769996020692403,2024,2024-09,Friday,False,Fast
9500.0,Erika Hill,Electronics,Smartwatch,West Jennifermouth,North Carolina,USA,West,Cancelled,2024-03-11,986458.0,2024-03-12,33.16,674.66,4.0,168.74,,Consumer,Standard Class,1,0.25011116710639436,2024,2024-03,Monday,False,Fast
8803.0,April Ellis,Beauty,Perfume,Myersfort,Illinois,USA,East,Cancelled,2024-05-26,197572.0,2024-05-29,33.74,996.71,4.0,384.49,,Consumer,Standard Class,3,0.3857591475955895,2024,2024-05,Sunday,False,Fast
7740.0,Darren Mills,Electronics,Smartphone,Victorialand,California,USA,East,Shipped,2024-09-23,265169.0,2024-09-28,41.7,193.0,1.0,55.41,,Corporate,Standard Class,5,0.2870984455958549,2024,2024-09,Monday,False,Moderate
5113.0,Michael Edwards,Home & Kitchen,Toaster,Kellyburgh,Ohio,USA,South,In Transit,2024-06-06,362581.0,2024-06-08,22.04,47.76,1.0,21.2,,Corporate,Standard Class,2,0.4438860971524288,2024,2024-06,Thursday,False,Fast
4823.0,John Barrett,Electronics,Laptop,Davismouth,Ohio,USA,East,In Transit,2024-06-08,362272.0,2024-06-09,47.41,288.01,1.0,131.22,,Consumer,Standard Class,1,0.45560918023679736,2024,2024-06,Saturday,False,Fast
1989.0,Billy Delgado,Clothing,Shoes,New Aaronbury,Georgia,USA,South,Shipped,2024-11-14,282511.0,2024-11-16,4.8,1025.81,3.0,417.41,,Corporate,Standard Class,2,0.4069077119544556,2024,2024-11,Thursday,False,Fast
5101.0,Jorge Frost,Beauty,Moisturizer,Edwardsview,Texas,USA,South,Shipped,2024-08-02,550101.0,2024-08-05,21.58,114.06,1.0,56.76,,Home Office,Standard Class,3,0.4976328248290373,2024,2024-08,Friday,False,Fast
9104.0,Carl Reid,Electronics,Smartphone,Garyshire,Florida,USA,East,Shipped,2024-04-15,521918.0,2024-04-22,36.09,384.83,2.0,132.29,,Consumer,Standard Class,7,0.3437621807031676,2024,2024-04,Monday,False,Moderate
4243.0,Kristen Gordon,Electronics,Tablet,Adamview,Georgia,USA,East,In Transit,2025-01-29,520966.0,2025-02-03,37.59,1049.06,4.0,183.82,,Corporate,Standard Class,5,0.17522353344899244,2025,2025-01,Wednesday,False,Moderate
6693.0,Miss Jennifer Garcia MD,Beauty,Lipstick,Jamieside,North Carolina,USA,East,Delivered,2024-09-27,796920.0,2024-09-29,49.17,220.86,2.0,63.22,,Corporate,Standard Class,2,0.28624467988771163,2024,2024-09,Friday,False,Fast
6883.0,Mary Curry,Beauty,Lipstick,South Christopherfort,New York,USA,East,In Transit,2024-04-09,824774.0,2024-04-11,18.25,470.06,1.0,234.64,,Corporate,Standard Class,2,0.4991703186827213,2024,2024-04,Tuesday,False,Fast
9767.0,Alec Harrington,Electronics,Tablet,Nicoleview,Ohio,USA,South,Cancelled,2024-03-11,628097.0,2024-03-14,46.33,103.47,1.0,45.59,,Corporate,Standard Class,3,0.44061080506426986,2024,2024-03,Monday,False,Fast
6490.0,Lisa Wilson,Beauty,Lipstick,Johnport,California,USA,West,Delivered,2024-11-04,411828.0,2024-11-11,16.07,858.63,4.0,286.5,,Corporate,Standard Class,7,0.3336710806750288,2024,2024-11,Monday,False,Moderate
3301.0,Jessica Wolfe,Beauty,Moisturizer,Carolburgh,California,USA,West,Shipped,2024-02-29,760261.0,2024-03-01,8.39,830.7,2.0,205.24,,Corporate,Standard Class,1,0.24706873720958228,2024,2024-02,Thursday,False,Fast
5638.0,Emma Morgan,Sports,Basketball,Garnerburgh,Texas,USA,East,Delivered,2024-11-01,827772.0,2024-11-03,9.6,359.72,1.0,98.59,,Corporate,Standard Class,2,0.27407427999555206,2024,2024-11,Friday,False,Fast
6930.0,Timothy Walker,Beauty,Perfume,Ricechester,California,USA,East,Delivered,2024-03-28,938861.0,2024-04-02,23.36,910.17,3.0,396.41,,Home Office,Standard Class,5,0.43553402111693423,2024,2024-03,Thursday,False,Moderate
1198.0,Anna Mcgee,Electronics,Smartwatch,Smithborough,Ohio,USA,West,Shipped,2024-09-26,752502.0,2024-09-28,40.76,229.96,1.0,99.41,,Corporate,Standard Class,2,0.4322925726213254,2024,2024-09,Thursday,False,Fast
7259.0,Charles Cardenas,Clothing,Jacket,New Brandonstad,Illinois,USA,East,Cancelled,2024-09-29,995390.0,2024-10-04,1.95,1166.54,3.0,136.52,,Corporate,Standard Class,5,0.11702984895502942,2024,2024-09,Sunday,False,Moderate
9319.0,Ethan Bradley,Clothing,Jeans,Amandafort,Illinois,USA,North,Shipped,2024-02-09,962118.0,2024-02-13,20.5,386.61,4.0,191.69,,Corporate,Standard Class,4,0.4958226636662269,2024,2024-02,Friday,False,Moderate
4007.0,Alfred Bryant,Sports,Dumbbells,Port Nicholas,California,USA,West,Delivered,2024-05-18,155903.0,2024-05-23,35.85,867.69,2.0,297.63,,Corporate,Standard Class,5,0.3430142101441759,2024,2024-05,Saturday,False,Moderate
5862.0,David Norman,Home & Kitchen,Blender,East Theresaborough,Texas,USA,East,Cancelled,2024-06-23,401658.0,2024-06-25,31.06,353.69,1.0,139.61,,Corporate,Standard Class,2,0.394724193502785,2024,2024-06,Sunday,False,Fast
3940.0,Bonnie Berry,Clothing,Shoes,East Katherinechester,Florida,USA,North,Delivered,2024-07-18,107453.0,2024-07-24,45.59,40.13,2.0,5.14,,Home Office,Standard Class,6,0.12808372788437578,2024,2024-07,Thursday,False,Moderate
1286.0,Jill Ray,Sports,Football,North David,Florida,USA,South,Delivered,2024-07-27,625928.0,2024-07-28,16.46,797.3,4.0,351.96,,Corporate,Standard Class,1,0.4414398595258999,2024,2024-07,Saturday,False,Fast
7863.0,Casey Johnson,Clothing,Jacket,West Allison,Georgia,USA,North,In Transit,2024-07-16,565050.0,2024-07-20,44.32,611.85,3.0,273.11,,Corporate,Standard Class,4,0.4463675737517365,2024,2024-07,Tuesday,False,Moderate
1356.0,Anthony Manning,Clothing,Shoes,West Patriciaville,California,USA,North,Delivered,2024-07-18,141892.0,2024-07-20,17.48,774.09,4.0,95.93,,Home Office,Standard Class,2,0.12392615845702697,2024,2024-07,Thursday,False,Fast
8453.0,Cassandra Mercer,Sports,Yoga Mat,Christineshire,California,USA,West,Cancelled,2024-02-13,688350.0,2024-02-17,13.66,735.81,2.0,300.63,,Consumer,Standard Class,4,0.4085701471847352,2024,2024-02,Tuesday,False,Moderate
4370.0,John Parker,Electronics,Tablet,Jacksonville,Texas,USA,East,In Transit,2024-10-22,806471.0,2024-10-26,8.37,1082.52,3.0,182.29,,Corporate,Standard Class,4,0.16839411742970106,2024,2024-10,Tuesday,False,Moderate
1376.0,Tracy Christian,Sports,Tennis Racket,Lake Donald,Florida,USA,South,Shipped,2024-04-02,310789.0,2024-04-10,22.96,346.52,2.0,74.45,,Home Office,Standard Class,8,0.21485051367886415,2024,2024-04,Tuesday,False,Delayed
7734.0,Karl Smith,Electronics,Headphones,North Jasonfurt,Florida,USA,North,Cancelled,2024-11-11,955044.0,2024-11-16,2.48,92.99,3.0,28.47,,Corporate,Standard Class,5,0.3061619528981611,2024,2024-11,Monday,False,Moderate
6181.0,Michelle King,Beauty,Perfume,New Alan,Ohio,USA,West,Cancelled,2024-10-02,197951.0,2024-10-06,5.89,1488.45,3.0,486.68,,Home Office,Standard Class,4,0.3269710101111895,2024,2024-10,Wednesday,False,Moderate
9242.0,Nicole Townsend,Electronics,Smartphone,North Sabrina,Florida,USA,South,Shipped,2024-09-02,769947.0,2024-09-03,3.8,234.57,3.0,37.55,,Corporate,Standard Class,1,0.16008014665131942,2024,2024-09,Monday,False,Fast
9732.0,Andrew Myers,Clothing,T-Shirt,West Sarachester,Georgia,USA,West,In Transit,2024-12-09,615426.0,2024-12-13,47.7,1177.78,4.0,450.77,,Home Office,Standard Class,4,0.3827285231537299,2024,2024-12,Monday,False,Moderate
1159.0,Ryan Schneider,Home & Kitchen,Toaster,West Derek,Illinois,USA,North,Delivered,2024-09-30,196863.0,2024-10-04,34.02,1891.35,4.0,703.76,,Consumer,Standard Class,4,0.3720940069262696,2024,2024-09,Monday,False,Moderate
